"Visitor arrivals by EVERY country of residence and purpose (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","OCEANIA","Antarctica","Samoa, American","Australia","Cocos (Keeling) Islands","Cook Islands","Christmas Island","Fiji","Micronesia, Federated States of","Guam","Kiribati","Marshall Islands","Northern Mariana Islands","New Caledonia","Norfolk Island","Nauru","Niue","New Zealand","French Polynesia","Papua New Guinea","Pitcairn","Palau","Solomon Islands","French Southern Territories","Tokelau","Tonga","Tuvalu","Vanuatu","Wallis and Futuna","Samoa","ASIA","Afghanistan","Armenia","Azerbaijan","Bangladesh","Brunei Darussalam","Bhutan","China, People's Republic of","Georgia","Hong Kong (Special Administrative Region)","Indonesia","India","Japan","Kyrgyzstan","Cambodia","Korea, Democratic People's Republic of","Korea, Republic of","Kazakhstan","Laos","Sri Lanka","Burma (Myanmar)","Mongolia","Macau (Special Administrative Region)","Maldives","Malaysia","Nepal","Philippines","Pakistan","Singapore","Thailand","Tajikistan","Timor-Leste","Turkmenistan","Taiwan","Uzbekistan","Viet Nam","EUROPE","Andorra","Albania","Austria","Bosnia and Herzegovina","Belgium","Bulgaria","Belarus","Switzerland","Czechoslovakia","Cyprus","Czechia","Germany, Democratic Republic of","Germany","Denmark","Estonia","Spain","Finland","Faeroe Islands","France","United Kingdom","Gibraltar","Greenland","Greece","Croatia","Hungary","Ireland","Iceland","Italy","Kosovo","Liechtenstein","Lithuania","Luxembourg","Latvia","Monaco","Moldova","Montenegro","North Macedonia","Malta","Netherlands","Norway","Poland","Portugal","Romania","Serbia","Russia","Sweden","Slovenia","Slovakia","San Marino","Union of Soviet Socialist Republics","Ukraine","Vatican City State","Yugoslavia/Serbia and Montenegro","AMERICAS","Antigua and Barbuda","Anguilla","Netherlands Antilles","Argentina","Aruba","Barbados","Bermuda","Bolivia","Brazil","Bahamas","Belize","Canada","Chile","Colombia","Costa Rica","Cuba","Curacao","Dominica","Dominican Republic","Ecuador","Falkland Islands","Grenada","French Guiana","Guadeloupe","South Georgia and the South Sandwich Islands","Guatemala","Guyana","Honduras","Haiti","Jamaica","St Kitts and Nevis","Cayman Islands","St Lucia","Martinique","Montserrat","Mexico","Nicaragua","Panama","Peru","St Pierre and Miquelon","Puerto Rico","Paraguay","Suriname","El Salvador","St Maarten (Dutch Part)","Turks and Caicos Islands","Trinidad and Tobago","United States Minor Outlying Islands","United States of America","Uruguay","St Vincent and the Grenadines","Venezuela","Virgin Islands, British","Virgin Islands, United States","AFRICA AND THE MIDDLE EAST","United Arab Emirates","Angola","Burkina Faso","Bahrain","Burundi","Benin","Botswana","Congo, the Democratic Republic of the","Central African Republic","Congo","Cote d'Ivoire","Cameroon","Cabo Verde","Djibouti","Algeria","Egypt","Western Sahara","Eritrea","Ethiopia","Gabon","Ghana","Gambia","Guinea","Equatorial Guinea","Guinea-Bissau","Israel","British Indian Ocean Territory","Iraq","Iran","Jordan","Kenya","Comoros","Kuwait","Lebanon","Liberia","Lesotho","Libya","Morocco","Madagascar","Mali","Mauritania","Mauritius","Malawi","Mozambique","Namibia","Niger","Nigeria","Oman","Gaza Strip/Palestine/West Bank","Qatar","Reunion","Rwanda","Saudi Arabia","Seychelles","Sudan","St Helena","Sierra Leone","Senegal","Somalia","South Sudan","Sao Tome and Principe","Syria","Eswatini","Chad","Togo","Tunisia","Turkey","Tanzania","Uganda","Yemen, Democratic","Yemen","Mayotte","South Africa","Zambia","Zimbabwe","NOT STATED","TOTAL ALL COUNTRIES OF RESIDENCE"
"1995M07",13013,0,0,11375,0,65,0,130,13,0,26,13,0,169,0,0,39,78,858,13,0,0,0,0,0,39,13,26,0,156,27872,0,0,0,13,0,0,130,0,2158,676,78,12220,0,0,0,6916,0,0,13,0,0,0,0,585,0,52,0,390,1027,0,0,0,3614,0,0,5499,0,0,104,0,104,0,0,221,0,0,0,0,1170,104,0,143,65,0,169,2496,0,0,13,0,0,130,0,234,0,0,0,0,0,0,0,0,0,0,195,104,0,0,0,0,78,143,13,0,0,0,0,13,0,9321,0,0,13,65,0,0,0,0,117,0,0,1040,26,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,13,0,39,0,78,0,0,0,0,0,0,0,0,0,0,0,0,7865,0,0,26,13,0,585,104,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,13,0,13,0,0,0,0,26,0,0,65,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,247,0,0,377,56667
"1995M08",10752,0,14,9184,0,28,0,210,0,0,14,0,0,462,28,0,0,112,350,56,0,0,0,0,0,70,0,70,14,140,28882,0,0,0,0,42,0,168,0,1736,350,42,13720,0,0,0,8064,0,0,14,0,0,70,0,518,0,112,0,406,1092,0,0,0,2534,0,14,6132,0,0,168,0,70,14,0,280,0,14,0,0,1120,154,0,350,14,0,210,2926,0,0,14,0,0,28,0,476,0,0,0,14,0,0,0,0,0,0,154,0,0,28,0,0,42,56,0,0,0,0,0,0,0,4970,0,0,0,42,0,0,28,14,84,0,0,490,56,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,4172,0,0,0,0,0,462,140,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,70,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,154,0,0,490,51688
"1995M09",19185,0,15,18390,0,45,0,75,0,0,15,0,0,135,0,15,15,75,120,45,0,0,0,0,0,165,0,0,0,75,20250,0,0,0,0,0,0,90,0,765,345,75,8775,0,0,0,4980,0,15,0,15,0,45,0,600,0,120,0,945,855,0,0,0,2625,0,0,7095,0,0,120,0,45,0,0,480,0,15,15,0,1935,240,0,135,60,0,150,2895,0,0,0,30,30,135,0,150,0,0,0,0,0,15,0,0,0,0,270,60,15,75,0,0,15,180,30,0,0,0,0,0,0,5505,0,0,0,120,0,0,15,0,135,15,0,660,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4440,0,0,15,0,0,450,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,480,52965
"1995M10",11085,15,15,9915,0,90,0,165,15,15,0,0,0,240,0,0,0,45,285,45,0,0,0,0,0,135,15,15,0,75,29730,0,0,0,0,30,0,225,0,1185,330,135,8745,0,0,0,7905,0,0,0,0,0,0,0,825,0,120,0,1380,2880,0,0,0,5955,0,15,14130,0,0,525,0,105,0,0,1170,0,0,45,0,4905,480,0,255,75,0,210,4635,0,0,0,0,0,120,0,375,0,30,0,0,0,0,0,0,0,0,615,120,30,15,0,0,0,420,0,0,0,0,0,0,0,12705,15,0,0,120,0,0,45,0,225,0,0,1485,15,30,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,10635,0,0,15,0,0,630,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,540,68820
"1995M11",10890,0,30,9615,0,45,0,270,0,0,0,0,0,150,45,0,0,120,255,60,0,0,45,0,0,90,0,30,0,135,35250,0,0,0,0,45,0,240,0,1530,510,180,11430,0,0,0,11295,0,0,15,0,0,0,0,2190,0,105,0,2070,1155,0,0,0,4455,15,15,20055,0,0,705,15,210,0,0,1575,0,0,105,0,6585,570,30,240,285,0,300,6315,0,0,30,15,90,165,0,555,0,0,0,45,0,0,0,0,0,0,1230,150,0,15,15,0,30,750,30,0,0,0,0,0,0,13275,0,0,0,75,0,0,15,0,75,0,0,2100,45,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,0,0,0,0,0,15,10845,0,0,0,0,0,675,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,285,0,0,0,0,15,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,225,0,0,645,80790
"1995M12",21168,0,80,16816,0,288,0,624,0,32,32,0,0,480,16,16,16,224,832,304,0,0,48,0,0,352,0,128,16,864,45408,0,0,0,16,112,0,304,0,2704,2944,176,16192,0,0,0,11536,0,0,32,0,0,48,16,768,0,320,0,4352,1504,0,0,0,4384,0,0,17664,0,0,384,0,144,0,0,1584,0,0,32,0,4944,576,0,96,160,0,368,6320,0,16,112,0,48,224,0,416,0,0,0,32,0,0,0,0,0,0,1248,112,0,16,0,0,48,752,16,0,0,0,0,16,0,12144,0,0,16,224,0,0,0,0,176,0,0,1552,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,112,0,16,16,0,16,0,0,0,0,0,0,0,9904,0,0,48,0,0,960,16,0,0,32,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0,16,16,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,496,0,0,1520,98864
"1996M01",15827,0,17,13209,0,119,0,408,0,17,51,0,0,986,17,0,0,255,408,136,17,0,17,0,0,68,0,0,0,102,34697,0,0,0,0,34,0,289,0,867,391,68,13974,0,0,0,13481,0,0,17,0,0,0,0,289,0,119,0,578,969,0,0,0,3587,0,34,20094,0,0,374,0,153,0,0,1649,0,0,17,0,5338,799,0,85,136,0,391,8075,0,0,34,0,0,136,0,289,0,17,0,17,0,0,0,0,0,0,1496,187,0,17,34,0,0,833,17,0,0,0,0,0,0,12546,0,0,0,595,0,0,34,0,425,0,0,2108,34,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,9248,17,0,0,17,0,1037,17,0,0,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,391,0,17,1190,85391
"1996M02",15024,32,0,13024,0,80,0,240,16,0,48,0,0,496,16,0,0,224,512,32,0,0,16,0,0,176,0,48,0,64,40144,0,0,0,0,48,0,304,0,3136,2480,48,15744,0,0,0,7632,0,0,0,0,0,48,0,1200,0,128,0,1312,1536,0,0,0,6512,0,16,22608,0,0,576,0,112,0,0,1408,0,0,16,0,6848,784,0,96,112,0,352,9792,0,0,0,0,0,192,0,304,0,0,0,0,0,0,0,0,0,0,1088,144,16,16,0,0,48,656,16,0,0,0,16,0,16,17296,0,0,0,304,0,0,48,0,176,0,0,2288,16,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,32,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,32,14224,32,0,16,0,0,864,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,80,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,272,0,16,1664,97600
"1996M03",15824,0,0,14528,0,48,0,288,0,32,0,0,0,128,32,0,16,32,432,32,0,0,32,0,0,64,0,16,16,128,36416,0,0,0,16,32,0,128,0,1584,288,128,14432,0,16,0,11168,0,0,16,0,0,16,0,656,0,192,16,832,1552,0,0,0,5344,0,0,14576,0,0,208,0,96,16,0,928,0,48,0,0,4368,496,16,32,64,0,224,6464,0,0,0,16,32,160,0,224,0,16,0,0,0,0,0,0,0,0,656,112,16,0,0,0,0,384,0,0,0,0,0,0,0,12448,0,0,0,176,0,0,0,0,96,0,0,1856,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,10192,0,0,32,0,0,768,16,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,144,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,16,0,0,64,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,384,0,0,1440,81472
"1996M04",14865,0,30,13395,0,75,0,255,0,15,75,0,0,135,0,15,0,135,375,60,0,0,0,0,15,210,0,0,0,75,31890,0,0,0,15,15,0,315,0,1695,270,195,10605,0,0,0,6795,0,0,15,0,0,0,0,885,0,315,15,1020,5115,0,0,0,4620,0,0,9495,0,0,135,0,120,0,0,450,0,0,75,0,2775,330,15,15,45,0,90,4440,0,0,0,15,15,165,0,150,0,0,0,30,0,0,0,0,0,0,225,90,15,45,0,0,0,240,15,0,0,0,0,0,0,8085,0,0,0,255,0,0,0,0,105,0,0,825,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,120,0,0,15,0,0,0,0,0,0,0,0,0,6660,0,0,30,0,0,735,60,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,15,1230,66300
"1996M05",6300,0,14,5152,0,56,0,182,0,0,70,0,0,308,28,0,0,42,112,42,0,0,0,0,0,140,0,56,0,98,23520,0,0,0,0,56,0,336,0,728,224,434,8932,0,14,0,6664,0,0,0,0,14,0,0,714,0,210,0,1134,2030,0,0,0,2030,0,0,5796,0,0,84,0,70,0,0,336,0,0,0,0,1554,196,0,42,56,0,126,2786,0,0,0,0,0,126,0,98,0,0,0,0,0,0,0,0,0,0,182,56,0,0,0,0,0,84,0,0,0,0,0,0,0,4774,0,0,0,84,0,0,14,0,168,0,0,420,14,70,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,56,0,0,14,0,0,0,0,0,0,0,0,14,3864,28,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,182,0,0,910,41580
"1996M06",9997,0,26,8944,0,52,0,91,13,13,65,0,13,104,0,13,13,143,221,65,0,0,52,0,0,52,0,13,0,104,19643,0,0,0,26,13,0,221,0,1105,1027,169,7046,0,0,0,6383,0,0,13,0,0,26,0,533,13,39,0,1261,728,0,0,0,1014,13,13,4394,0,0,39,0,26,0,0,130,0,0,52,0,715,130,0,52,65,0,78,2535,0,0,0,0,0,104,0,78,0,0,0,0,0,0,0,0,0,0,156,65,13,0,0,0,13,143,0,0,0,0,0,0,0,5629,0,0,0,91,0,0,0,0,130,13,0,364,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,0,4927,0,0,0,0,0,546,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,26,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,377,0,0,832,41041
"1996M07",12352,0,0,10496,0,80,0,144,0,0,80,0,0,288,0,0,0,96,880,80,0,0,16,0,0,80,0,32,0,80,28704,0,0,0,0,16,0,224,0,1856,432,96,12928,0,0,0,8336,0,0,32,0,0,16,0,448,16,80,0,560,1184,0,0,0,2480,0,0,6000,0,0,128,0,112,0,0,224,0,0,0,0,784,144,0,144,64,0,192,2848,0,0,0,0,16,128,0,304,0,0,0,64,0,0,0,0,0,0,320,32,0,0,0,0,32,448,16,0,0,0,0,0,0,6992,0,0,0,96,0,0,0,0,224,0,0,560,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,16,0,0,0,0,0,0,0,0,0,6016,0,0,0,0,0,1008,112,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,640,0,16,992,56048
"1996M08",13168,0,16,11616,0,48,0,176,16,0,432,16,0,176,0,48,16,64,256,32,0,0,0,0,0,176,16,16,0,48,29088,0,0,0,0,16,0,336,0,1456,288,128,13200,0,0,0,8800,0,0,16,0,0,64,0,720,0,32,0,480,1504,0,0,0,2032,0,16,5744,16,0,176,0,48,0,0,240,0,0,0,0,816,160,0,288,48,0,240,2800,0,0,16,0,16,112,0,336,0,0,0,0,0,16,0,0,0,0,176,32,16,48,0,0,32,112,0,0,0,0,0,0,0,4912,0,0,0,64,0,0,0,0,80,0,16,560,16,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,16,0,0,0,0,4096,0,0,0,0,0,656,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,64,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,16,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,1408,54976
"1996M09",18000,0,0,16576,0,0,0,128,0,16,128,0,0,512,0,0,16,112,240,48,0,0,16,0,0,144,0,0,0,64,22256,0,0,0,16,16,0,160,0,960,176,96,9824,0,0,0,5440,0,0,16,0,0,0,0,656,0,16,16,848,2448,0,0,0,1568,0,0,6336,0,0,112,0,32,0,0,416,0,0,16,0,1632,160,16,144,48,0,160,2784,0,0,0,0,0,80,0,128,0,0,0,16,0,0,0,0,0,0,352,64,0,0,0,0,0,176,0,0,0,0,0,0,0,5152,0,0,0,112,0,0,0,0,128,0,0,672,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,48,0,0,0,0,0,0,0,16,0,0,0,16,4080,0,0,0,16,0,688,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,208,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,16,512,52944
"1996M10",12444,0,0,11237,0,153,0,170,0,0,0,0,0,102,0,0,17,68,459,0,0,0,0,0,0,102,0,17,17,102,30481,0,0,0,0,51,0,340,0,1921,510,204,8313,0,0,0,8942,0,0,0,0,0,34,0,748,0,102,17,1088,4080,0,0,0,4131,0,0,13668,0,0,527,0,102,0,0,765,0,0,17,0,3740,442,0,204,119,0,238,5593,0,0,0,0,34,221,0,153,0,0,0,0,0,0,0,0,0,0,816,85,51,51,0,0,17,425,68,0,0,0,0,0,0,11951,0,0,0,119,0,0,0,0,391,0,0,1292,34,34,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,9945,0,0,0,0,0,901,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,476,0,17,969,70414
"1996M11",12257,0,17,10812,0,34,0,408,0,17,0,0,0,204,0,0,34,187,238,34,0,0,34,0,0,153,0,17,0,68,37995,0,0,0,0,34,0,527,0,2244,408,153,11798,0,0,0,12563,0,0,34,17,0,51,0,1700,0,170,17,2652,1564,0,0,0,4063,0,0,22899,0,0,629,0,238,0,0,1649,0,0,170,0,6188,765,0,255,102,0,629,8670,0,0,0,0,51,221,0,289,0,17,0,34,0,17,0,0,0,17,1547,153,51,85,0,0,17,1054,34,17,0,0,0,0,0,13991,0,0,0,272,0,0,17,17,204,0,0,2176,34,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,102,0,0,0,0,0,17,0,0,0,0,0,0,11101,17,0,0,0,0,1207,17,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,17,34,1088,89437
"1996M12",22752,0,72,18486,0,324,0,720,0,18,0,0,0,432,18,0,36,324,954,306,0,0,54,0,18,324,18,54,0,594,52560,0,0,0,18,162,0,612,0,3204,2916,198,17892,0,18,0,14058,0,0,18,0,0,36,0,2376,18,234,18,4482,1854,0,0,0,4392,18,36,21582,0,0,432,0,216,18,0,1512,0,0,0,0,5940,630,18,144,144,0,378,8154,0,0,0,18,0,198,0,486,0,0,0,36,18,0,0,0,0,18,1836,162,36,18,0,0,36,1044,36,36,18,0,0,0,0,11268,0,0,0,324,0,0,18,0,270,0,0,1602,18,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,18,0,0,0,0,8784,0,0,36,0,0,1368,54,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,72,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,774,18,36,1818,111348
"1997M01",16796,0,19,14516,0,57,0,228,19,0,0,0,0,969,19,0,0,171,304,114,0,0,0,0,0,152,0,38,19,171,34580,0,19,0,19,57,0,513,0,1406,304,152,12996,0,0,0,13927,0,0,19,0,0,19,0,456,0,114,0,684,627,0,0,0,3268,0,0,24130,0,0,494,0,114,0,0,1615,0,0,152,0,5187,1121,0,76,171,0,361,11324,0,0,57,38,0,228,0,266,0,0,0,0,0,0,0,0,0,19,1729,171,0,19,19,0,76,855,19,19,0,0,0,0,0,12939,0,0,0,589,0,0,19,0,494,0,0,2356,57,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,57,0,19,0,0,0,19,0,0,0,0,0,0,9253,0,0,0,0,0,1254,38,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,418,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,76,0,0,0,0,0,0,0,0,0,19,0,0,0,57,0,0,0,0,0,551,0,19,1444,91143
"1997M02",13532,0,17,11883,0,34,0,238,0,17,0,0,0,493,17,0,0,136,357,34,17,0,0,0,0,204,0,51,0,34,40647,0,0,0,0,136,0,340,0,3468,2890,187,14756,0,0,0,8449,0,0,0,0,0,34,0,1972,0,68,0,1479,1326,0,0,0,5474,0,68,26571,17,0,765,0,170,0,0,1343,0,0,51,0,5916,986,0,102,85,0,408,13430,0,0,0,0,51,255,17,374,0,0,0,17,0,0,0,0,0,0,1547,204,34,34,0,0,34,697,34,0,0,0,0,0,0,15963,0,0,0,459,0,0,17,0,340,0,0,2414,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,51,0,17,0,0,17,0,0,0,0,0,0,0,12597,0,0,17,0,0,884,34,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,1292,98889
"1997M03",17374,0,0,15215,0,85,0,272,17,17,17,0,0,187,17,17,0,204,833,68,0,0,51,0,0,187,0,51,0,136,37791,0,0,0,0,17,0,816,0,2329,476,85,13158,0,0,0,11679,0,0,17,0,0,51,0,595,0,238,17,1003,2380,0,0,0,4896,0,34,15759,0,0,221,0,119,0,0,833,0,34,102,0,3927,646,0,85,136,0,340,7378,0,0,0,17,17,204,0,119,0,0,0,17,0,0,0,0,0,0,680,170,0,68,0,0,17,527,51,17,0,0,17,0,17,12699,0,0,0,204,0,0,17,0,102,0,0,2074,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,10081,17,0,17,0,0,1071,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,510,0,0,1394,86088
"1997M04",11373,0,0,10336,0,51,0,85,0,0,17,0,0,204,0,0,0,153,238,17,0,0,0,0,0,119,0,34,0,119,31042,0,0,0,0,17,0,510,0,1054,374,153,10387,0,0,0,7327,0,0,0,0,0,17,0,1190,0,204,0,1071,5457,0,0,0,3281,0,0,9843,0,0,119,0,68,0,0,442,0,0,17,0,2873,340,0,68,17,0,187,4658,0,0,0,17,17,170,0,85,0,0,0,0,0,0,0,0,0,0,289,85,17,17,0,0,17,340,0,0,0,0,0,0,0,7378,0,0,0,68,0,0,0,0,153,0,0,731,51,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,17,0,0,0,0,0,0,0,6307,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,952,61319
